from_address,to_address,value_eth,timestamp,block_number,root_address,label
0xeba88149813bec1cccccfdb0dacefaaa5de94cb1,0x2007e27a9246edbad3abe6b7591cc74f5e870118,0.04847812,1753779971,23023791,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2.7288616773778e-05,1753780295,23023818,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,2.7298977681716e-05,1753780331,23023821,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1753780559,23023840,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0x5db10fe3d4294fea1df58c7d5eb5b7899a049547,1.6593603985942e-05,1753780571,23023841,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1753780631,23023846,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0x195942774c8b63650bde542de13062fcff398073,1.8015676836613e-05,1753780643,23023847,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1753780811,23023861,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0x794451e96952d29a6272d9b80d5f53d59cf312e8,1.7691415340544e-05,1753780823,23023862,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1753780883,23023867,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0x1c7462b2933b811dc9d10f45b6e6ca2b5cb50e22,1.8371137382367e-05,1753780919,23023870,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1753780943,23023872,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0x80f28c26cfd743b02985bbb006b2cd7c8b72c7ae,1.8310049647345e-05,1753780955,23023873,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1753780979,23023875,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xb734ebe9e628c5a3c35c92b5a78ac0ca40170ab8,1.7930678844609e-05,1753780991,23023876,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1753781015,23023878,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xde9000727a282f1eca166d7923e74e6f75023390,1.7206226418232e-05,1753781063,23023882,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1753781087,23023884,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xcc40dac71059707afc3a1484703e58b4f3e571e0,1.6960899100893e-05,1753781099,23023885,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1753781195,23023893,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xa1a40bcbae1cd10a900a7376dfd8d4258d094259,1.694981059489e-05,1753781207,23023894,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1753781339,23023905,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0x66e02f9772286464c384571ee626ede3bdd1e7bc,1.3989974489865e-05,1753781351,23023906,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1753781399,23023910,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0x72a2053adf8d92558e90b9d7511094c462678757,1.4259380209503e-05,1753781411,23023911,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1753781507,23023919,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xb0c20d40c398974aa3f53fb7b2018bec2e4f5389,1.3996148043471e-05,1753781519,23023920,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1753781627,23023929,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0x6cbaede3962e1eef5fea633baa4595ffa9bacbf3,1.4440280249894e-05,1753781639,23023930,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1753781687,23023934,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0x3c171c95d85d24bacf047ff8fe7eccc7e6983130,1.3738124806906e-05,1753781699,23023935,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1753781903,23023952,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
0x2007e27a9246edbad3abe6b7591cc74f5e870118,0x260bed8795ff04232622f9da03fe119849e24cea,1.3681575944388e-05,1753781915,23023953,0x2007e27a9246edbad3abe6b7591cc74f5e870118,legitimate
