from_address,to_address,value_eth,timestamp,block_number,root_address,label
0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0.0,1750041647,22714166,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,legitimate
0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0.0,1750044611,22714412,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,legitimate
0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0.0,1750044659,22714416,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,legitimate
0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0x5f5d049762dbac4a069a683f1d780508bcedb25e,0.001970951276114,1750049987,22714858,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,legitimate
0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0xfe5fc40c15c67983694642f9a8711241157fdb0a,0.00015,1753197839,22975590,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,legitimate
0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0x565e79f526245cae4a8c130ad95c7a2778f3ab4b,4.5278828429058e-05,1753233623,22978550,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,legitimate
0xf5ab9ea3e5e18535b7f27b471e6ea719ecfa057e,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0.00741808428759,1754041919,23045453,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,legitimate
0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0.0,1754043047,23045547,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,legitimate
0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0.0,1754043047,23045547,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,legitimate
0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0.0,1754043047,23045547,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,legitimate
0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0.0,1754043047,23045547,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,legitimate
0xaf4b395a11c0789295bf4fbba58fa0004b061daf,0x18ad088e5b1d2ec870b8a914a2da1effddffd081,0.007367167567932,1754050499,23046165,0xaf4b395a11c0789295bf4fbba58fa0004b061daf,legitimate
