eth_sent,eth_received,num_sent_txs,num_received_txs,total_txs,address
0.014,0.0021021041690398,1,1,2,0x62f793627d2944b39d52dbee9c65589e9725c10c
0.0451021041690398,0.0712917298463311,39,3,42,0x56fd0aaebfe19a341b40afbdac79edd5a58e6dd5
3.6009347903905224,0.0,68,0,68,0x1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d
0.0160806619409854,0.0,1,0,1,0x6d7b8a7b912ae2b44df3a0027917bce3b0265c93
0.0,0.0,0,41,41,0xa2cd3d43c775978a96bdbf12d733d5a1ed94fb18
0.0,0.0,0,5741,5741,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0.0,0.48045655885557204,0,13,13,0x7d0ccaa3fac1e5a943c5168b6ced828691b46b36
0.0,370.9676023162886,0,581,581,0x111111125421ca6dc452d289314280a0f8842a65
0.0,0.0,0,39,39,0x467bccd9d29f223bce8043b84e8c8b282827790f
0.0,0.0,0,1,1,0xc52c326331e9ce41f04484d3b5e5648158028804
0.0,0.0,0,2,2,0xee7527841a932d2912224e20a405e1a1ff747084
