from_address,to_address,value_eth,timestamp,block_number,root_address,label
0x21e4dcef42ae230e0585ce0c2041d75142eff60f,0x8c9a344d8a9d9c33e28cc6dc0be3d39a9a4baf22,0.0038636007648449,1754041775,23045441,0x8c9a344d8a9d9c33e28cc6dc0be3d39a9a4baf22,legitimate
0x8c9a344d8a9d9c33e28cc6dc0be3d39a9a4baf22,0x21e4dcef42ae230e0585ce0c2041d75142eff60f,0.0038308475550059,1754042231,23045479,0x8c9a344d8a9d9c33e28cc6dc0be3d39a9a4baf22,legitimate
0x21e4dcef42ae230e0585ce0c2041d75142eff60f,0x8c9a344d8a9d9c33e28cc6dc0be3d39a9a4baf22,0.0037058115275584,1754042903,23045535,0x8c9a344d8a9d9c33e28cc6dc0be3d39a9a4baf22,legitimate
0x8c9a344d8a9d9c33e28cc6dc0be3d39a9a4baf22,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,1754043167,23045557,0x8c9a344d8a9d9c33e28cc6dc0be3d39a9a4baf22,legitimate
0x8c9a344d8a9d9c33e28cc6dc0be3d39a9a4baf22,0x2e1835511197e214cf6f3121e40d0408fe8e3ed7,0.0035832961889304,1754043371,23045574,0x8c9a344d8a9d9c33e28cc6dc0be3d39a9a4baf22,legitimate
