eth_sent,eth_received,num_sent_txs,num_received_txs,total_txs,address,account_age_days,avg_time_diff_hours,avg_tx_value,std_dev_tx_value
0.0059,0.0,1,0,1,0xb5d3f560fbf8b4ce49b40cf5dcf728f1b7fcfa4b,0.0,0.0,0.0059,0.0
0.004,0.0059,12,11,23,0x0d8114a7cf6c8e6e09bd1632158ce7ce23e765a8,453.9615277777778,907.9230555555556,0.0004304347826086956,0.0014423575343572054
0.0,0.0039,0,1,1,0x67dd061148a599ad4c17ecdf47f388e3854e12f2,0.0,0.0,0.0039,0.0
0.0,10.248572488899999,0,124,124,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,405.0102777777778,79.02639566395665,0.08264977813629033,0.40201083401182985
