from_address,to_address,value_eth,timestamp,block_number,root_address,label
0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,0x69356e84076429abbb2f164d98e2b15bc746a856,0.0,1754043371,23045574,0x69356e84076429abbb2f164d98e2b15bc746a856,legitimate
0x62305f093e8aa5213e5e3a44747063c0fd886ac5,0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,0.0039,1753433915,22995121,0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,legitimate
0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0.009001856182681,1753434419,22995163,0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,legitimate
0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,0xc0880c1302684fa2aa76b33e79e6b617a5e25c70,0.014,1753739507,23020438,0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,legitimate
0x52afc59d9007ced137ed1fe9417d3f8b1ae48736,0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,0.0025,1753893791,23033207,0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,legitimate
0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1753991111,23041249,0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,legitimate
0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1754040455,23045333,0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,legitimate
0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1754043083,23045550,0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,legitimate
0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,0x69356e84076429abbb2f164d98e2b15bc746a856,0.0,1754043371,23045574,0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,legitimate
0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0.0,1754043407,23045577,0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,legitimate
0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,0x6928302eda831923cc6f4213126e97e4844f571c,0.011378,1754043467,23045582,0x702d6cb293576b26b122e2e8b0c1dabc66a548bf,legitimate
