eth_sent,eth_received,num_sent_txs,num_received_txs,total_txs,address
0.0039,0.0,10,0,10,0xb08b8b855e47fc96851116015c1f4f987e6ad979
0.0009,0.0,3,0,3,0x796663880fdafcede03089df6623713c71602d53
0.19999999999999998,0.0,3,0,3,0x31a97e1fde8cba079792daeee424054e9e614570
0.0,0.0,1,0,1,0x3f9c810b2baef5835ee6d176f451e8121013d14a
0.00555,0.0,1,0,1,0x6663970b261ec364500dc3c20f475e955fc0430c
0.0,0.0,6,0,6,0x407cc690807b16364159aa87a29151343860574d
0.006,0.0,1,0,1,0x7363f70160f459804ed23798e20d670f0004dfc9
0.004,0.0,1,0,1,0xc0b8ff70536c650065b790bd3a4b2b1c1923027b
0.001,0.0,1,0,1,0x863c89c249241862f2890fd5b56d4d59828472fc
0.0111,0.0,1,0,1,0xa97e541900579ff2a317c8b088120d93fdc8b334
0.0,0.0,2,0,2,0x6f90f5b98d7de4e7e2aa33dd863c1b7092e3a900
0.052,0.0,1,0,1,0xe13179b5e84ca82ef8dac27ce7690ef3ae473a5c
0.0,0.0,2,0,2,0xef2353ce91b3785584fd6b0392fe1fa77891803e
0.0,0.0,2,0,2,0x289687c6b6d70af83d0c0f082a84965b17d47a96
0.0,0.0,2,0,2,0x36b1a169ced067d453041e44b82ae6c1a8bd0b4d
0.003,0.0,1,0,1,0x32553de5b660b5f0b0f134db4c0cbc9af426a35c
0.027,0.0,1,0,1,0x908dd572f9f2d540034cc511483f00b60a2e09f2
0.0,0.0,2,0,2,0xe84b9139e457a2257ab879a1e589b2efe97ddac4
0.006,0.0,2,0,2,0x9e09ec95273e6fb19edc489fc36452e147d9eb17
0.0,0.0,1,0,1,0xa7aabfe5f041f253701313005a17ebb2a864c12b
0.013,0.0,1,0,1,0xc86d689929ce76e09ea5a902ffc87ec7df1f3d0e
0.00446104,0.0,2,0,2,0x35c587df20bc34793011ae83957fde4ae188b099
0.0,0.0,2,0,2,0x3b6abf31975af963dc58018ce485369065d6ee16
0.094,0.0,1,0,1,0x70a086eafc252c3e8e792138fd805439434f88c6
0.105,0.0,1,0,1,0x935ae1b2879a73c78b509b82f8128a62802b1cf7
0.0977,0.0,1,0,1,0xeb753c283a0bd8084da9a63408230f1e90ad4088
0.0,0.0,1,0,1,0x35e6756953a09e28550b9216b55cc276ed483166
0.0060999999999999995,0.0,2,0,2,0xb4321774a966ecbe1b1ac80eee2f49f4642d39a0
0.0056,0.0,1,0,1,0x4b54291b769721b3334658fd95e6604b918bd342
0.0,0.0,1,0,1,0x5e3fe8e57d44b387d7dd9dfa13a590c34378252d
0.004,0.0,1,0,1,0x0cab14051ed57effd8795c2fcbe5bb836c3b664d
0.0091561050095084,0.0,1,0,1,0x13043e95e19461836e7b042065492e2d22b041d9
0.0,0.0,1,0,1,0x6a82c1d57c9ab8757b01ce8dd48a63e5801c85a7
0.0,0.0,3,0,3,0xb36f31f21ec3a33d47e188a9a588b8be03a12eef
0.025,0.0,1,0,1,0x640f0f83efab34a3b507d713808d4c39671be0a5
0.0,0.0,1,0,1,0x22c0f0db6069353dc5c2dc6dd380c92aad591530
0.0,0.0,1,0,1,0x4e8f03e98b015d68ec42cab0411493118d0a4b02
0.02,0.0,1,0,1,0x73c9b01a8c0ca484a0e9b05c2b09567b42308ed3
0.0,0.0,3,0,3,0x7639a83d227ce0665df6236be2eec4a2c350ffa6
0.0,0.0,1,0,1,0x4a86a516421b834fb994f50f85ba8dc4ca48a285
0.02,0.0,1,0,1,0xd85a987cd48e5012dd728d5c6757c554e889c771
0.0,0.0,2,0,2,0x0a42208e06c8d49115775ca2fdb85357a238ea26
0.0025,0.0,1,0,1,0xf226ac87473afe0aa92075acff4cc01af27583a9
