eth_sent,eth_received,num_sent_txs,num_received_txs,total_txs,address
0.001,0.0,1,0,1,0xff9407cfea65050d23c490c93a36b3a5d0c94a4a
0.0015181405706628,0.00116,5,2,7,0x7ddbdd36e603278490020faf028f5b411114a7ff
0.00016,0.0,1,0,1,0x842c33ed59f85416a221507f3a45bfdf974e181e
0.0,0.0,0,12,12,0x45804880de22913dafe09f4980848ece6ecbaf78
0.0,0.0,0,55,55,0x163f8c2467924be0ae7b5347228cabf260318753
0.0,0.00064,0,1,1,0x611c2446a2f83176a8117ea11b6b1542c6ae694b
0.0,0.00064,0,1,1,0x50a8789a8d5db6e3ac49333744a0bed629a54731
0.0,0.0054501793455968015,0,22,22,0xc4cbab6f25aacd8cadc432abb91b85698bf9b43e
