eth_sent,eth_received,num_sent_txs,num_received_txs,total_txs,address,account_age_days,avg_time_diff_hours,avg_tx_value,std_dev_tx_value
0.00010986674144,0.0,4,0,4,0xd53e894801ba60fa923e02207e38c9c12c1fe995,0.7604166666666666,6.083333333333333,2.746668536e-05,3.3760107701355124e-06
0.0,0.0,1,0,1,0xd530e3c4c08d69bd12107e6406e8318485797995,0.0,0.0,0.0,0.0
0.0,0.00021207837472000002,5,5,10,0x2aa4232cd81c91fdd88e223954782e4329c3056d,26.18777777777778,69.83407407407407,2.1207837472e-05,3.276737253562705e-05
1.69687013223964,4.9997,997,62,1059,0x810099a63b9e777d2a6b54a48c601d21c42ebcaf,18.114305555555557,0.41091052299936986,0.006323484544135639,0.1538014496016386
0.0,0.0,0,11205,11205,0xdac17f958d2ee523a2206206994597c13d831ec7,1959.5113425925927,4.197453786346146,0.0,0.0
