from_address,to_address,value_eth,timestamp,block_number,root_address,label
0x42c5459911ae51d1d005cbe39749bd8d8e533c22,0x41dfc5797c8043a2f4f7e7abf71291064e091fc6,1.0,1499336531,3982517,0x41dfc5797c8043a2f4f7e7abf71291064e091fc6,phishing
0x42c5459911ae51d1d005cbe39749bd8d8e533c22,0x41dfc5797c8043a2f4f7e7abf71291064e091fc6,100.0,1499336635,3982522,0x41dfc5797c8043a2f4f7e7abf71291064e091fc6,phishing
0x42c5459911ae51d1d005cbe39749bd8d8e533c22,0x41dfc5797c8043a2f4f7e7abf71291064e091fc6,23.0,1499357883,3983818,0x41dfc5797c8043a2f4f7e7abf71291064e091fc6,phishing
0xc57f1148855e67763a694f7f2c0e68230adc686e,0x42c5459911ae51d1d005cbe39749bd8d8e533c22,8.0,1499357473,3983791,0xc57f1148855e67763a694f7f2c0e68230adc686e,phishing
0x94c9e001b879661be158e23e100549575942bcc5,0x42c5459911ae51d1d005cbe39749bd8d8e533c22,0.1,1499237674,3976725,0x42c5459911ae51d1d005cbe39749bd8d8e533c22,phishing
0x400a08532fffce879ab85fce8e937613f7525ce2,0x42c5459911ae51d1d005cbe39749bd8d8e533c22,1.110917228,1499319690,3981506,0x42c5459911ae51d1d005cbe39749bd8d8e533c22,phishing
0x42c5459911ae51d1d005cbe39749bd8d8e533c22,0x12b1a9e144df4c4b1fcbe1d99182cd4e13b68162,0.1,1499320418,3981549,0x42c5459911ae51d1d005cbe39749bd8d8e533c22,phishing
0x7762e8f9d9e382b45a44ca5fd6384c1788d51659,0x42c5459911ae51d1d005cbe39749bd8d8e533c22,5.0,1499324192,3981781,0x42c5459911ae51d1d005cbe39749bd8d8e533c22,phishing
0x7762e8f9d9e382b45a44ca5fd6384c1788d51659,0x42c5459911ae51d1d005cbe39749bd8d8e533c22,0.133922587,1499324521,3981804,0x42c5459911ae51d1d005cbe39749bd8d8e533c22,phishing
0xe6f0efce70fd5b063a7e28fd67196119d5f9f923,0x42c5459911ae51d1d005cbe39749bd8d8e533c22,93.0,1499326988,3981957,0x42c5459911ae51d1d005cbe39749bd8d8e533c22,phishing
