from_address,to_address,value_eth,timestamp,block_number,root_address,label
0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0.00957,1694504855,18118861,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1694508383,18119150,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1694508503,18119160,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0x7b2e3fc7510d1a51b3bef735f985446589219354,0.0,1694508527,18119162,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0x32400084c286cf3e17e7b677ea9583e60a000324,0.0063712815,1694508695,18119176,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0xf8b1378579659d8f7ee5f3c929c2f3e332e41fd6,0.086,1697708483,18383550,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.003,1697712131,18383850,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,1697712323,18383866,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x45a318273749d6eb00f5f6ca3bc7cd3de26d642a,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0.041,1698735143,18468444,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0xab319fc7fe56308ace79fb8b7c4d50b6f871fd69,0.042,1698735635,18468485,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0x45a318273749d6eb00f5f6ca3bc7cd3de26d642a,0.0046,1698820619,18475511,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x45a318273749d6eb00f5f6ca3bc7cd3de26d642a,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0.004,1698821399,18475575,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0xabea9132b05a70803a4e85094fd0e1800777fbef,0.003,1698821531,18475586,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0.21582286,1708847723,19303242,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0xd19d4b5d358258f05d7b411e21a1460d11b0876f,0.210172347655892,1708848239,19303285,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x2fc617e933a52713247ce25730f6695920b3befe,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0.191659,1708940939,19310950,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0x32400084c286cf3e17e7b677ea9583e60a000324,0.1886057326124923,1708941623,19311006,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x9696f59e4d72e237be84ffd425dcad154bf96976,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,1.1515,1714316375,19754568,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0x6774bcbd5cecef1336b5300fb5186a12ddd8b367,0.500232848,1714316579,19754585,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0x6774bcbd5cecef1336b5300fb5186a12ddd8b367,0.647232848,1714317743,19754682,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0.501,1728629315,20940693,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0xd19d4b5d358258f05d7b411e21a1460d11b0876f,0.500043498843912,1728629459,20940704,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,0x2fc617e933a52713247ce25730f6695920b3befe,0.0025,1731076847,21143581,0x55e58fbc84d2c21d7c3e3f1f0edf1375cfd3a8e3,legitimate
