from_address,to_address,value_eth,timestamp,block_number,root_address,label
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0x4582e22b66d995706b303ce04790e9998de99b64,0.025,1701600539,18705371,0x4582e22b66d995706b303ce04790e9998de99b64,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0x4582e22b66d995706b303ce04790e9998de99b64,0.025,1701600539,18705371,0x4582e22b66d995706b303ce04790e9998de99b64,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0x4582e22b66d995706b303ce04790e9998de99b64,0.11,1702609739,18788741,0x4582e22b66d995706b303ce04790e9998de99b64,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0x4582e22b66d995706b303ce04790e9998de99b64,0.9,1742832215,22117837,0x4582e22b66d995706b303ce04790e9998de99b64,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0x4582e22b66d995706b303ce04790e9998de99b64,3.2,1754043371,23045574,0x4582e22b66d995706b303ce04790e9998de99b64,legitimate
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x6c84fb26344adb5ea68878811171ba8abd32ee11,0.109,1643464065,14101011,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0x746f4ec5f4e35fea69714d1170629626b1a35afa,0.1,1643464320,14101022,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x44aa722e057befb493e2e309dd5d2a35f420d394,0x6c84fb26344adb5ea68878811171ba8abd32ee11,0.011,1644668412,14191213,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0.0,1644668695,14191236,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0.0,1644668695,14191236,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0xcb4307f1c3b5556256748ddf5b86e81258990b3c,0.15,1644710331,14194409,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0xa5409ec958c83c3f309868babaca7c86dcb077c1,0.0,1644711478,14194499,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0xcb4307f1c3b5556256748ddf5b86e81258990b3c,0.0,1644712123,14194535,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.25,1644963456,14213376,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0x7f268357a8c2552623316e2562d90e642bb538e5,0.3,1645523903,14255178,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0x6c84fb26344adb5ea68878811171ba8abd32ee11,0.16,1645849534,14279552,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0x56c834ba4761b471d91aea7184f91c72b4cd9533,0.2,1645853190,14279806,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0xd3e279bafd15910804f16d8daf2bb0d9a79af997,0.2,1645853345,14279817,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0xbbbbfcb29c56a5e0e251164a2554637096155ba9,0.15,1646281535,14311846,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0xd3e279bafd15910804f16d8daf2bb0d9a79af997,0x6c84fb26344adb5ea68878811171ba8abd32ee11,0.0430780450772221,1646302204,14313409,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x44aa722e057befb493e2e309dd5d2a35f420d394,0x6c84fb26344adb5ea68878811171ba8abd32ee11,0.04,1646302204,14313409,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x56c834ba4761b471d91aea7184f91c72b4cd9533,0x6c84fb26344adb5ea68878811171ba8abd32ee11,0.0288820817408989,1646302209,14313411,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0x7f268357a8c2552623316e2562d90e642bb538e5,0.095,1646327576,14315309,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x6c84fb26344adb5ea68878811171ba8abd32ee11,0.11419958,1646352568,14317148,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0xbbbbfcb29c56a5e0e251164a2554637096155ba9,0.15,1646366440,14318175,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0x6c84fb26344adb5ea68878811171ba8abd32ee11,0.0,1646494300,14327671,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
0x6c84fb26344adb5ea68878811171ba8abd32ee11,0x6c84fb26344adb5ea68878811171ba8abd32ee11,0.0,1646496953,14327897,0x6c84fb26344adb5ea68878811171ba8abd32ee11,legitimate
